customer_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01625,Male,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,113.7,5343.9,No
CUST01626,Male,0,Yes,No,6,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card,24.6,147.6,No
CUST01627,Male,0,Yes,No,16,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,109.17,1746.72,No
CUST01628,Male,0,Yes,Yes,18,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,58.19,1047.42,No
CUST01629,Female,0,Yes,No,52,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,91.39,4752.28,No
CUST01630,Male,0,Yes,No,48,Yes,No,DSL,,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,85.15,4087.2,No
CUST01631,Male,0,No,No,43,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,36.82,1583.26,No
CUST01632,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,51.9,2024.1,No
CUST01633,Male,0,No,Yes,49,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,72.97,3575.53,No
CUST01634,Male,0,Yes,Yes,12,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,104.65,1255.8,No
CUST01635,Male,0,Yes,Yes,10,Yes,No phone service,No,No,Yes,Yes,No,No,No internet service,One year,Yes,Credit card,115.49,,No
CUST01636,Male,1,Yes,Yes,71,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,22.06,1566.26,No
CUST01637,Male,0,No,Yes,55,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,55.26,3039.3,No
CUST01638,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,86.81,86.81,Yes
CUST01639,Female,0,Yes,Yes,49,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,72.77,3565.73,No
CUST01640,Female,0,Yes,Yes,36,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.3,4114.8,No
CUST01641,Male,0,No,No,21,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,21.7,455.7,Yes
CUST01642,Male,0,No,Yes,37,Yes,Yes,DSL,,No internet service,No,No,No,No,Month-to-month,No,Electronic check,63.77,2359.49,No
CUST01643,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,86.88,2085.12,No
CUST01644,Male,0,Yes,No,55,Yes,No,DSL,,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,41.76,2296.8,No
CUST01645,Male,0,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,92.59,2314.75,No
CUST01646,Male,1,Yes,No,7,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.12,196.84,Yes
CUST01647,Female,0,No,No,71,Yes,No,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer,65.1,4622.1,No
CUST01648,Male,0,No,No,71,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,87.62,6221.02,No
CUST01649,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,46.68,1120.32,Yes
CUST01650,Male,0,Yes,Yes,11,No,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,27.38,301.18,Yes
CUST01651,Female,0,No,No,12,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,115.7,1388.4,No
CUST01652,Female,0,Yes,Yes,35,No,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.38,3898.3,No
CUST01653,Male,0,No,No,63,No,Yes,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,112.64,7096.32,No
CUST01654,Female,0,No,No,68,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,117.85,8013.8,No
CUST01655,Male,0,Yes,No,57,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,38.47,2192.79,No
CUST01656,Female,1,No,Yes,13,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,35.78,465.14,No
CUST01657,Male,1,Yes,Yes,23,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,23.42,538.66,No
CUST01658,Male,0,No,Yes,39,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,109.18,4258.02,No
CUST01659,Female,0,No,No,12,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,95.28,,No
CUST01660,Male,0,Yes,No,34,Yes,No,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,83.33,2833.22,No
CUST01661,Male,1,No,No,71,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer,112.77,8006.67,No
CUST01662,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,77.51,2402.81,No
CUST01663,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,32.97,2044.14,No
CUST01664,Male,0,No,No,13,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,37.69,489.97,No
CUST01665,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer,33.22,1029.82,Yes
CUST01666,Female,0,Yes,No,2,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,50.77,101.54,Yes
CUST01667,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,57.95,869.25,No
CUST01668,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,No,Electronic check,99.68,5681.76,No
CUST01669,Female,0,Yes,No,34,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,39.13,1330.42,No
CUST01670,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,92.54,6292.72,Yes
CUST01671,Male,0,No,Yes,29,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Credit card,69.12,2004.48,No
CUST01672,Female,0,Yes,No,66,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,119.97,,Yes
CUST01673,Male,0,No,No,16,Yes,No,Fiber optic,,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,97.66,,No
CUST01674,Male,1,No,Yes,39,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,116.9,4559.1,Yes
CUST01675,Male,0,Yes,Yes,37,No,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,54.24,2006.88,No
CUST01676,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card,32.31,678.51,No
CUST01677,Male,0,No,Yes,44,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,70.59,3105.96,No
CUST01678,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Mailed check,32.42,615.98,No
CUST01679,Female,0,Yes,Yes,71,Yes,No,DSL,,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,69.25,4916.75,No
CUST01680,Female,0,Yes,Yes,8,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,46.99,375.92,No
CUST01681,Female,1,No,Yes,66,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,69.1,4560.6,No
CUST01682,Male,0,No,No,41,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,114.96,4713.36,No
CUST01683,Male,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,48.9,3423.0,No
CUST01684,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,119.34,7279.74,Yes
CUST01685,Male,0,No,Yes,26,No,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.93,1116.18,Yes
CUST01686,Female,0,No,Yes,71,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card,40.81,2897.51,No
CUST01687,Male,0,No,No,70,No,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,74.48,5213.6,Yes
CUST01688,Male,0,No,Yes,29,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,104.2,,No
CUST01689,Female,0,Yes,Yes,66,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,94.95,6266.7,No
CUST01690,Female,0,No,No,19,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,92.35,1754.65,No
CUST01691,Female,0,No,Yes,68,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card,48.26,3281.68,No
CUST01692,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,22.25,1290.5,No
CUST01693,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,36.17,2531.9,No
CUST01694,Male,1,Yes,Yes,57,Yes,Yes,DSL,,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,54.95,3132.15,Yes
CUST01695,Female,0,Yes,No,37,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,117.17,4335.29,No
CUST01696,Male,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card,111.98,6830.78,No
CUST01697,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,40.06,1201.8,No
CUST01698,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,92.56,6571.76,No
CUST01699,Female,0,Yes,No,25,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,77.9,1947.5,No
CUST01700,Male,0,No,Yes,65,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,24.98,1623.7,No
CUST01701,Female,1,No,No,6,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,57.17,343.02,Yes
CUST01702,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,68.61,1234.98,No
CUST01703,Male,0,Yes,No,10,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,86.76,867.6,Yes
CUST01704,Male,0,Yes,No,11,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,49.49,544.39,No
CUST01705,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,113.38,7369.7,No
CUST01706,Male,0,Yes,No,65,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Electronic check,65.19,4237.35,No
CUST01707,Female,0,Yes,Yes,52,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,44.85,2332.2,No
CUST01708,Female,0,No,Yes,67,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.64,3459.88,No
CUST01709,Female,0,Yes,Yes,31,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,95.19,2950.89,No
CUST01710,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,84.03,1428.51,No
CUST01711,Male,0,Yes,Yes,55,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,94.22,5182.1,No
CUST01712,Male,0,Yes,No,36,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,49.23,,No
CUST01713,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,52.68,1369.68,No
CUST01714,Female,0,No,Yes,53,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,59.67,3162.51,No
CUST01715,Female,0,Yes,Yes,17,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,38.86,660.62,No
CUST01716,Female,0,No,Yes,25,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.1,2227.5,No
CUST01717,Male,1,No,Yes,2,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.93,105.86,Yes
CUST01718,Female,1,No,Yes,5,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,52.62,263.1,Yes
CUST01719,Male,0,No,No,4,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,46.94,187.76,Yes
CUST01720,Female,1,No,No,36,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,65.28,2350.08,No
CUST01721,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,97.2,583.2,No
CUST01722,Male,0,Yes,No,21,No,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card,103.56,2174.76,No
CUST01723,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,100.45,2611.7,No
CUST01724,Female,0,Yes,Yes,55,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,82.12,4516.6,Yes
CUST01725,Female,0,Yes,Yes,39,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,48.04,1873.56,No
CUST01726,Female,0,Yes,Yes,33,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.49,3085.17,Yes
CUST01727,Male,0,No,Yes,14,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,23.94,335.16,Yes
CUST01728,Female,0,Yes,No,56,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,99.82,5589.92,No
CUST01729,Female,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,98.02,2058.42,No
CUST01730,Female,0,No,No,46,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,87.0,4002.0,No
CUST01731,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,29.79,476.64,No
CUST01732,Male,0,Yes,Yes,16,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,119.73,1915.68,No
CUST01733,Female,1,No,No,29,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,95.64,2773.56,No
CUST01734,Male,1,No,Yes,8,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,93.48,747.84,Yes
CUST01735,Female,0,No,No,3,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,26.4,79.2,Yes
CUST01736,Male,1,No,No,19,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,59.87,1137.53,No
CUST01737,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,28.62,1888.92,Yes
CUST01738,Male,1,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card,56.1,1234.2,No
CUST01739,Male,0,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,77.05,3544.3,No
CUST01740,Female,0,Yes,No,13,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,107.89,1402.57,No
CUST01741,Female,0,No,No,33,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,48.29,1593.57,No
CUST01742,Female,0,No,Yes,5,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.34,411.7,Yes
CUST01743,Male,0,No,Yes,27,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,36.47,984.69,No
CUST01744,Female,0,Yes,No,24,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,55.4,1329.6,No
CUST01745,Female,0,No,Yes,67,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,114.72,7686.24,No
CUST01746,Female,0,No,Yes,63,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,94.76,,No
CUST01747,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,74.58,3579.84,No
CUST01748,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,45.17,2845.71,No
CUST01749,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Electronic check,57.97,695.64,No
CUST01750,Female,0,Yes,No,28,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,35.67,998.76,Yes
CUST01751,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,55.35,2435.4,No
CUST01752,Female,0,No,No,43,Yes,No,No,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,35.06,1507.58,No
